@relation JM1
@attribute country code {AD,AE,AF,AG,AI,AL,AM,AN,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW}
@attribute currentTime real
@attribute predictionTime real
@attribute exposureTime real
@attribute exposure {Arsenic,Asbestos,Asphalt fumes,Benzene,Beryllium,1-Bromopropane,13-Butadiene,Cadmium,Chromium,Diacetyl,Diesel exhaust,Ethylene oxide,Formaldehyde,Hexavalent chromium,Hydrogen sulfide,Isocyanates,Lead,Mercury,Metals toxic,Metalworking fluids,Methylene chloride,SilicaCrystalline,Solvents,Synthetic mineral fibers,Toluene}
@attribute gender {F,M}
@attribute mutationCount numeric
@data
MM,631152000000,1587340800000,0,Arsenic,M,35
ZA,631152000000,1587340800000,0,Arsenic,M,33
PH,631152000000,1587340800000,0,Arsenic,M,33
LU,631152000000,1587340800000,0,Arsenic,M,35
ER,631152000000,1587340800000,0,Arsenic,M,44
NG,631152000000,1587340800000,1,Arsenic,M,34
MA,631152000000,1587340800000,0,Arsenic,M,29
QA,631152000000,1587340800000,0,Arsenic,F,37
YE,631152000000,1587340800000,0,Arsenic,M,36
CM,631152000000,1587340800000,1,Arsenic,F,29
MQ,631152000000,1587340800000,0,Arsenic,F,42
WF,631152000000,1587340800000,0,Arsenic,F,31
HU,631152000000,1587340800000,0,Arsenic,F,33
CZ,631152000000,1587340800000,0,Arsenic,F,41
CO,631152000000,1587340800000,0,Arsenic,F,33
LS,631152000000,1587340800000,0,Arsenic,M,30
TN,631152000000,1587340800000,0,Arsenic,M,28
SC,631152000000,1587340800000,0,Arsenic,M,24
IE,631152000000,1587340800000,0,Arsenic,F,32
UM,631152000000,1587340800000,0,Arsenic,F,33
MN,631152000000,1587340800000,0,Arsenic,F,37
BE,631152000000,1587340800000,0,Arsenic,F,35
MV,631152000000,1587340800000,0,Arsenic,M,29
AT,631152000000,1587340800000,0,Arsenic,F,42
VC,631152000000,1587340800000,0,Arsenic,F,32
MP,631152000000,1587340800000,0,Arsenic,F,37
SB,631152000000,1587340800000,0,Arsenic,F,38
GE,631152000000,1587340800000,0,Arsenic,F,32
OM,631152000000,1587340800000,0,Arsenic,M,36
GR,631152000000,1587340800000,0,Arsenic,M,35
BF,631152000000,1587340800000,0,Arsenic,M,32
VE,631152000000,1587340800000,0,Arsenic,M,35
LB,631152000000,1587340800000,0,Arsenic,M,39
MX,631152000000,1587340800000,0,Arsenic,M,32
VN,631152000000,1587340800000,0,Arsenic,M,26
NA,631152000000,1587340800000,0,Arsenic,F,25
FI,631152000000,1587340800000,0,Arsenic,F,32
GY,631152000000,1587340800000,0,Arsenic,M,40
IN,631152000000,1587340800000,0,Arsenic,M,39
UA,631152000000,1587340800000,0,Arsenic,F,34
FI,631152000000,1587340800000,0,Arsenic,M,32
TR,631152000000,1587340800000,1,Arsenic,M,35
TH,631152000000,1587340800000,1,Arsenic,F,26
ER,631152000000,1587340800000,1,Arsenic,M,44
BT,631152000000,1587340800000,0,Arsenic,F,35
AD,631152000000,1587340800000,1,Arsenic,M,34
HR,631152000000,1587340800000,0,Arsenic,M,31
ER,631152000000,1587340800000,0,Arsenic,F,44
ER,631152000000,1587340800000,0,Arsenic,F,44
TL,631152000000,1587340800000,0,Arsenic,M,24
TG,631152000000,1587340800000,0,Arsenic,M,33
BA,631152000000,1587340800000,1,Arsenic,F,32
BM,631152000000,1587340800000,0,Arsenic,M,35
BH,631152000000,1587340800000,0,Arsenic,F,31
SL,631152000000,1587340800000,0,Arsenic,F,40
GE,631152000000,1587340800000,1,Arsenic,M,32
CV,631152000000,1587340800000,0,Arsenic,M,35
PK,631152000000,1587340800000,0,Arsenic,M,42
TJ,631152000000,1587340800000,0,Arsenic,F,31
HR,631152000000,1587340800000,0,Arsenic,M,31
CC,631152000000,1587340800000,0,Arsenic,M,28
CZ,631152000000,1587340800000,0,Arsenic,F,41
CN,631152000000,1587340800000,0,Arsenic,F,39
GA,631152000000,1587340800000,0,Arsenic,M,39
KH,631152000000,1587340800000,0,Arsenic,F,37
MC,631152000000,1587340800000,0,Arsenic,M,40
LU,631152000000,1587340800000,0,Arsenic,M,35
MW,631152000000,1587340800000,1,Arsenic,M,24
KY,631152000000,1587340800000,0,Arsenic,M,44
SV,631152000000,1587340800000,0,Arsenic,M,35
DZ,631152000000,1587340800000,0,Arsenic,M,36
SO,631152000000,1587340800000,0,Arsenic,F,32
GQ,631152000000,1587340800000,0,Arsenic,F,41
TW,631152000000,1587340800000,0,Arsenic,F,37
NZ,631152000000,1587340800000,1,Arsenic,F,38
BI,631152000000,1587340800000,0,Arsenic,F,40
MU,631152000000,1587340800000,1,Arsenic,F,40
BM,631152000000,1587340800000,0,Arsenic,F,35
SN,631152000000,1587340800000,0,Arsenic,M,34
ST,631152000000,1587340800000,1,Arsenic,F,38
CA,631152000000,1587340800000,0,Arsenic,M,40
CN,631152000000,1587340800000,0,Arsenic,M,39
TD,631152000000,1587340800000,0,Arsenic,M,30
IN,631152000000,1587340800000,0,Arsenic,F,39
CV,631152000000,1587340800000,0,Arsenic,F,35
BD,631152000000,1587340800000,0,Arsenic,F,35
SD,631152000000,1587340800000,0,Arsenic,F,37
GL,631152000000,1587340800000,0,Arsenic,M,41
TV,631152000000,1587340800000,0,Arsenic,M,36
EH,631152000000,1587340800000,0,Arsenic,F,30
ZW,631152000000,1587340800000,0,Arsenic,M,25
KN,631152000000,1587340800000,0,Arsenic,F,43
BT,631152000000,1587340800000,0,Arsenic,F,35
AX,631152000000,1587340800000,0,Arsenic,F,37
MP,631152000000,1587340800000,0,Arsenic,F,37
HR,631152000000,1587340800000,0,Arsenic,F,31
LR,631152000000,1587340800000,0,Arsenic,M,26
TK,631152000000,1587340800000,0,Arsenic,M,33
AU,631152000000,1587340800000,0,Arsenic,M,37
CN,631152000000,1587340800000,0,Arsenic,F,39
BJ,631152000000,1587340800000,0,Arsenic,M,45
AZ,631152000000,1587340800000,0,Arsenic,M,31
BE,631152000000,1587340800000,0,Arsenic,F,35
PT,631152000000,1587340800000,0,Arsenic,M,32
KM,631152000000,1587340800000,0,Arsenic,M,38
DK,631152000000,1587340800000,0,Arsenic,F,36
BZ,631152000000,1587340800000,0,Arsenic,M,28
TH,631152000000,1587340800000,0,Arsenic,F,26
KN,631152000000,1587340800000,1,Arsenic,M,43
SZ,631152000000,1587340800000,0,Arsenic,M,40
SI,631152000000,1587340800000,0,Arsenic,F,31
AW,631152000000,1587340800000,1,Arsenic,F,36
AG,631152000000,1587340800000,1,Arsenic,M,30
ST,631152000000,1587340800000,0,Arsenic,M,38
DK,631152000000,1587340800000,0,Arsenic,F,36
YE,631152000000,1587340800000,0,Arsenic,F,36
DE,631152000000,1587340800000,0,Arsenic,M,44
PR,631152000000,1587340800000,1,Arsenic,M,37
SE,631152000000,1587340800000,0,Arsenic,M,32
BV,631152000000,1587340800000,1,Arsenic,M,32
LC,631152000000,1587340800000,1,Arsenic,M,36
BW,631152000000,1587340800000,1,Arsenic,F,42
MN,631152000000,1587340800000,1,Arsenic,M,37
TM,631152000000,1587340800000,0,Arsenic,F,28
TW,631152000000,1587340800000,0,Arsenic,M,37
BG,631152000000,1587340800000,0,Arsenic,F,32
NL,631152000000,1587340800000,0,Arsenic,F,45
EG,631152000000,1587340800000,1,Arsenic,M,32
BF,631152000000,1587340800000,0,Arsenic,M,32
KY,631152000000,1587340800000,0,Arsenic,M,44
HR,631152000000,1587340800000,0,Arsenic,F,31
MZ,631152000000,1587340800000,0,Arsenic,F,42
FR,631152000000,1587340800000,0,Arsenic,M,36
GQ,631152000000,1587340800000,1,Arsenic,M,41
GA,631152000000,1587340800000,0,Arsenic,M,39
NP,631152000000,1587340800000,0,Arsenic,M,38
AT,631152000000,1587340800000,0,Arsenic,M,42
CI,631152000000,1587340800000,0,Arsenic,F,44
BH,631152000000,1587340800000,0,Arsenic,F,31
MA,631152000000,1587340800000,0,Arsenic,M,29
BL,631152000000,1587340800000,0,Arsenic,M,36
DK,631152000000,1587340800000,0,Arsenic,F,36
BB,631152000000,1587340800000,0,Arsenic,M,39
CI,631152000000,1587340800000,0,Arsenic,F,44
VI,631152000000,1587340800000,0,Arsenic,M,31
IT,631152000000,1587340800000,0,Arsenic,F,34
ZM,631152000000,1587340800000,0,Arsenic,M,28
LU,631152000000,1587340800000,0,Arsenic,F,35
AZ,631152000000,1587340800000,0,Arsenic,M,31
HK,631152000000,1587340800000,0,Arsenic,F,29
MV,631152000000,1587340800000,1,Arsenic,M,29
GN,631152000000,1587340800000,0,Arsenic,F,41
KM,631152000000,1587340800000,0,Arsenic,F,38
HM,631152000000,1587340800000,0,Arsenic,M,36
AS,631152000000,1587340800000,0,Arsenic,M,41
SI,631152000000,1587340800000,1,Arsenic,M,31
AN,631152000000,1587340800000,0,Arsenic,M,53
DK,631152000000,1587340800000,0,Arsenic,F,36
JO,631152000000,1587340800000,0,Arsenic,F,36
US,631152000000,1587340800000,0,Arsenic,F,32
RE,631152000000,1587340800000,0,Arsenic,F,33
CA,631152000000,1587340800000,1,Arsenic,F,40
VC,631152000000,1587340800000,0,Arsenic,M,32
MC,631152000000,1587340800000,0,Arsenic,M,40
CU,631152000000,1587340800000,0,Arsenic,F,40
AT,631152000000,1587340800000,0,Arsenic,F,42
NL,631152000000,1587340800000,0,Arsenic,M,45
SG,631152000000,1587340800000,0,Arsenic,F,43
SC,631152000000,1587340800000,0,Arsenic,M,24
US,631152000000,1587340800000,0,Arsenic,M,32
BA,631152000000,1587340800000,0,Arsenic,M,32
JE,631152000000,1587340800000,0,Arsenic,M,24
MU,631152000000,1587340800000,0,Arsenic,F,40
CZ,631152000000,1587340800000,0,Arsenic,M,41
UM,631152000000,1587340800000,0,Arsenic,M,33
NF,631152000000,1587340800000,0,Arsenic,F,34
CN,631152000000,1587340800000,0,Arsenic,M,39
NC,631152000000,1587340800000,0,Arsenic,F,33
VU,631152000000,1587340800000,0,Arsenic,M,40
EC,631152000000,1587340800000,0,Arsenic,M,28
SG,631152000000,1587340800000,0,Arsenic,F,43
ER,631152000000,1587340800000,0,Arsenic,M,44
KG,631152000000,1587340800000,0,Arsenic,M,40
FK,631152000000,1587340800000,0,Arsenic,M,35
OM,631152000000,1587340800000,0,Arsenic,M,36
ID,631152000000,1587340800000,0,Arsenic,F,45
PL,631152000000,1587340800000,0,Arsenic,F,32
WF,631152000000,1587340800000,0,Arsenic,M,31
SZ,631152000000,1587340800000,0,Arsenic,F,40
IO,631152000000,1587340800000,0,Arsenic,M,35
GS,631152000000,1587340800000,1,Arsenic,M,43
VE,631152000000,1587340800000,0,Arsenic,F,35
BO,631152000000,1587340800000,0,Arsenic,F,26
GN,631152000000,1587340800000,0,Arsenic,M,41
IM,631152000000,1587340800000,0,Arsenic,F,36
VU,631152000000,1587340800000,0,Arsenic,F,40
BW,631152000000,1587340800000,0,Arsenic,M,42
CH,631152000000,1587340800000,1,Arsenic,M,27
VG,631152000000,1587340800000,0,Arsenic,F,31
VU,631152000000,1587340800000,0,Arsenic,F,40
GH,631152000000,1587340800000,0,Arsenic,M,40
RO,631152000000,1587340800000,0,Arsenic,M,34
AZ,631152000000,1587340800000,0,Arsenic,M,31
SO,631152000000,1587340800000,0,Arsenic,F,32
MR,631152000000,1587340800000,0,Arsenic,M,36
MC,631152000000,1587340800000,0,Arsenic,M,40
CF,631152000000,1587340800000,0,Arsenic,M,26
ID,631152000000,1587340800000,0,Arsenic,F,45
LY,631152000000,1587340800000,0,Arsenic,M,46
MA,631152000000,1587340800000,0,Arsenic,F,29
HK,631152000000,1587340800000,0,Arsenic,F,29
DO,631152000000,1587340800000,0,Arsenic,F,32
GH,631152000000,1587340800000,0,Arsenic,M,40
BT,631152000000,1587340800000,0,Arsenic,F,35
NL,631152000000,1587340800000,0,Arsenic,M,45
CU,631152000000,1587340800000,0,Arsenic,M,40
PL,631152000000,1587340800000,0,Arsenic,M,32
VI,631152000000,1587340800000,0,Arsenic,F,31
KE,631152000000,1587340800000,0,Arsenic,F,27
QA,631152000000,1587340800000,0,Arsenic,F,37
TN,631152000000,1587340800000,0,Arsenic,F,28
VN,631152000000,1587340800000,0,Arsenic,F,26
GL,631152000000,1587340800000,0,Arsenic,M,41
MZ,631152000000,1587340800000,1,Arsenic,F,42
BY,631152000000,1587340800000,0,Arsenic,F,28
MR,631152000000,1587340800000,0,Arsenic,M,36
GF,631152000000,1587340800000,0,Arsenic,M,30
KG,631152000000,1587340800000,1,Arsenic,M,40
AT,631152000000,1587340800000,0,Arsenic,M,42
LC,631152000000,1587340800000,0,Arsenic,F,36
KM,631152000000,1587340800000,0,Arsenic,M,38
GL,631152000000,1587340800000,1,Arsenic,F,41
RS,631152000000,1587340800000,0,Arsenic,M,40
EG,631152000000,1587340800000,0,Arsenic,F,32
MZ,631152000000,1587340800000,0,Arsenic,F,42
IL,631152000000,1587340800000,0,Arsenic,M,31
GR,631152000000,1587340800000,0,Arsenic,F,35
TR,631152000000,1587340800000,0,Arsenic,M,35
VU,631152000000,1587340800000,0,Arsenic,M,40
TJ,631152000000,1587340800000,0,Arsenic,M,31
ES,631152000000,1587340800000,0,Arsenic,M,36
DE,631152000000,1587340800000,1,Arsenic,M,44
IO,631152000000,1587340800000,0,Arsenic,F,35
BZ,631152000000,1587340800000,0,Arsenic,F,28
CA,631152000000,1587340800000,0,Arsenic,F,40
GE,631152000000,1587340800000,0,Arsenic,F,32
JM,631152000000,1587340800000,0,Arsenic,F,29
MK,631152000000,1587340800000,0,Arsenic,M,36
LA,631152000000,1587340800000,0,Arsenic,F,42
MP,631152000000,1587340800000,0,Arsenic,M,37
KZ,631152000000,1587340800000,0,Arsenic,F,25
GB,631152000000,1587340800000,1,Arsenic,M,33
CO,631152000000,1587340800000,0,Arsenic,F,33
SB,631152000000,1587340800000,0,Arsenic,F,38
RU,631152000000,1587340800000,0,Arsenic,M,28
MX,631152000000,1587340800000,0,Arsenic,M,32
KN,631152000000,1587340800000,0,Arsenic,F,43
LI,631152000000,1587340800000,0,Arsenic,M,27
CR,631152000000,1587340800000,1,Arsenic,M,35
BH,631152000000,1587340800000,0,Arsenic,F,31
CF,631152000000,1587340800000,0,Arsenic,M,26
BH,631152000000,1587340800000,0,Arsenic,F,31
SN,631152000000,1587340800000,0,Arsenic,M,34
PW,631152000000,1587340800000,0,Arsenic,F,35
GQ,631152000000,1587340800000,1,Arsenic,M,41
PG,631152000000,1587340800000,0,Arsenic,M,29
BQ,631152000000,1587340800000,0,Arsenic,F,29
TJ,631152000000,1587340800000,0,Arsenic,M,31
CW,631152000000,1587340800000,0,Arsenic,F,35
LV,631152000000,1587340800000,0,Arsenic,F,27
LT,631152000000,1587340800000,0,Arsenic,M,26
CX,631152000000,1587340800000,0,Arsenic,M,23
KG,631152000000,1587340800000,0,Arsenic,M,40
GQ,631152000000,1587340800000,0,Arsenic,F,41
VA,631152000000,1587340800000,0,Arsenic,F,23
JO,631152000000,1587340800000,0,Arsenic,F,36
TT,631152000000,1587340800000,0,Arsenic,M,34
WF,631152000000,1587340800000,0,Arsenic,F,31
NI,631152000000,1587340800000,0,Arsenic,M,26
SK,631152000000,1587340800000,1,Arsenic,F,36
AD,631152000000,1587340800000,0,Arsenic,M,34
GH,631152000000,1587340800000,0,Arsenic,M,40
BZ,631152000000,1587340800000,0,Arsenic,F,28
BA,631152000000,1587340800000,0,Arsenic,M,32
BD,631152000000,1587340800000,0,Arsenic,F,35
SG,631152000000,1587340800000,0,Arsenic,M,43
BD,631152000000,1587340800000,1,Arsenic,F,35
GQ,631152000000,1587340800000,0,Arsenic,M,41
PS,631152000000,1587340800000,0,Arsenic,F,43
DK,631152000000,1587340800000,0,Arsenic,M,36
CR,631152000000,1587340800000,0,Arsenic,F,35
TV,631152000000,1587340800000,0,Arsenic,F,36
BY,631152000000,1587340800000,0,Arsenic,F,28
HM,631152000000,1587340800000,0,Arsenic,F,36
LC,631152000000,1587340800000,0,Arsenic,F,36
VE,631152000000,1587340800000,0,Arsenic,M,35
JP,631152000000,1587340800000,0,Arsenic,M,20
MN,631152000000,1587340800000,1,Arsenic,F,37
IR,631152000000,1587340800000,0,Arsenic,F,34
KI,631152000000,1587340800000,0,Arsenic,F,39
TV,631152000000,1587340800000,0,Arsenic,M,36
MZ,631152000000,1587340800000,0,Arsenic,F,42
BN,631152000000,1587340800000,0,Arsenic,F,41
FO,631152000000,1587340800000,0,Arsenic,F,31
CU,631152000000,1587340800000,0,Arsenic,M,40
SL,631152000000,1587340800000,0,Arsenic,F,40
FI,631152000000,1587340800000,1,Arsenic,M,32
SJ,631152000000,1587340800000,0,Arsenic,M,28
KM,631152000000,1587340800000,0,Arsenic,F,38
CG,631152000000,1587340800000,0,Arsenic,F,37
MO,631152000000,1587340800000,0,Arsenic,F,25
BB,631152000000,1587340800000,0,Arsenic,M,39
PS,631152000000,1587340800000,0,Arsenic,M,43
CW,631152000000,1587340800000,0,Arsenic,F,35
NU,631152000000,1587340800000,0,Arsenic,F,27
BS,631152000000,1587340800000,0,Arsenic,F,36
KW,631152000000,1587340800000,0,Arsenic,F,26
SA,631152000000,1587340800000,0,Arsenic,M,27
SN,631152000000,1587340800000,1,Arsenic,M,34
SY,631152000000,1587340800000,0,Arsenic,F,30
AI,631152000000,1587340800000,0,Arsenic,F,28
GN,631152000000,1587340800000,0,Arsenic,F,41
LI,631152000000,1587340800000,1,Arsenic,F,27
KG,631152000000,1587340800000,0,Arsenic,M,40
VG,631152000000,1587340800000,1,Arsenic,F,31
HM,631152000000,1587340800000,0,Arsenic,F,36
TN,631152000000,1587340800000,0,Arsenic,M,28
MS,631152000000,1587340800000,0,Arsenic,M,33
DE,631152000000,1587340800000,0,Arsenic,F,44
KZ,631152000000,1587340800000,1,Arsenic,M,25
BT,631152000000,1587340800000,0,Arsenic,M,35
NA,631152000000,1587340800000,1,Arsenic,F,25
KW,631152000000,1587340800000,0,Arsenic,M,26
PA,631152000000,1587340800000,0,Arsenic,F,30
NL,631152000000,1587340800000,0,Arsenic,F,45
UY,631152000000,1587340800000,0,Arsenic,M,39
MA,631152000000,1587340800000,1,Arsenic,M,29
SE,631152000000,1587340800000,1,Arsenic,F,32
BO,631152000000,1587340800000,0,Arsenic,M,26
TC,631152000000,1587340800000,0,Arsenic,F,32
PS,631152000000,1587340800000,0,Arsenic,F,43
BE,631152000000,1587340800000,1,Arsenic,M,35
GA,631152000000,1587340800000,0,Arsenic,F,39
FJ,631152000000,1587340800000,0,Arsenic,F,41
GH,631152000000,1587340800000,0,Arsenic,F,40
ZA,631152000000,1587340800000,0,Arsenic,M,33
FR,631152000000,1587340800000,0,Arsenic,M,36
BL,631152000000,1587340800000,0,Arsenic,M,36
KN,631152000000,1587340800000,0,Arsenic,M,43
SL,631152000000,1587340800000,0,Arsenic,F,40
JO,631152000000,1587340800000,1,Arsenic,M,36
VU,631152000000,1587340800000,0,Arsenic,M,40
WF,631152000000,1587340800000,0,Arsenic,M,31
SY,631152000000,1587340800000,0,Arsenic,F,30
VC,631152000000,1587340800000,0,Arsenic,M,32
PY,631152000000,1587340800000,0,Arsenic,F,26
ES,631152000000,1587340800000,0,Arsenic,M,36
TW,631152000000,1587340800000,1,Arsenic,F,37
PF,631152000000,1587340800000,1,Arsenic,M,36
YT,631152000000,1587340800000,0,Arsenic,F,34
SV,631152000000,1587340800000,0,Arsenic,F,35
NA,631152000000,1587340800000,0,Arsenic,M,25
AM,631152000000,1587340800000,0,Arsenic,F,40
TM,631152000000,1587340800000,0,Arsenic,M,28
SL,631152000000,1587340800000,0,Arsenic,F,40
VI,631152000000,1587340800000,0,Arsenic,F,31
PY,631152000000,1587340800000,0,Arsenic,F,26
IN,631152000000,1587340800000,0,Arsenic,M,39
PF,631152000000,1587340800000,1,Arsenic,F,36
MN,631152000000,1587340800000,0,Arsenic,F,37
GG,631152000000,1587340800000,1,Arsenic,F,29
CD,631152000000,1587340800000,1,Arsenic,M,39
UY,631152000000,1587340800000,0,Arsenic,M,39
VN,631152000000,1587340800000,0,Arsenic,M,26
MK,631152000000,1587340800000,0,Arsenic,F,36
DZ,631152000000,1587340800000,0,Arsenic,M,36
JM,631152000000,1587340800000,0,Arsenic,M,29
GY,631152000000,1587340800000,0,Arsenic,M,40
MU,631152000000,1587340800000,0,Arsenic,M,40
PY,631152000000,1587340800000,0,Arsenic,F,26
LT,631152000000,1587340800000,0,Arsenic,M,26
WS,631152000000,1587340800000,0,Arsenic,M,39
LA,631152000000,1587340800000,0,Arsenic,M,42
SG,631152000000,1587340800000,0,Arsenic,F,43
GI,631152000000,1587340800000,0,Arsenic,M,32
FJ,631152000000,1587340800000,0,Arsenic,F,41
ET,631152000000,1587340800000,1,Arsenic,M,34
TR,631152000000,1587340800000,0,Arsenic,F,35
CV,631152000000,1587340800000,0,Arsenic,F,35
FO,631152000000,1587340800000,0,Arsenic,M,31
LR,631152000000,1587340800000,0,Arsenic,F,26
FJ,631152000000,1587340800000,0,Arsenic,M,41
ML,631152000000,1587340800000,0,Arsenic,M,33
GN,631152000000,1587340800000,0,Arsenic,F,41
FI,631152000000,1587340800000,0,Arsenic,M,32
BY,631152000000,1587340800000,0,Arsenic,F,28
MU,631152000000,1587340800000,0,Arsenic,M,40
AZ,631152000000,1587340800000,0,Arsenic,M,31
SE,631152000000,1587340800000,0,Arsenic,M,32
MM,631152000000,1587340800000,0,Arsenic,F,35
MY,631152000000,1587340800000,1,Arsenic,M,37
MF,631152000000,1587340800000,0,Arsenic,M,39
FK,631152000000,1587340800000,0,Arsenic,F,35
AF,631152000000,1587340800000,0,Arsenic,F,38
PK,631152000000,1587340800000,0,Arsenic,M,42
UY,631152000000,1587340800000,0,Arsenic,F,39
MW,631152000000,1587340800000,0,Arsenic,M,24
BA,631152000000,1587340800000,0,Arsenic,F,32
AM,631152000000,1587340800000,0,Arsenic,M,40
WS,631152000000,1587340800000,0,Arsenic,M,39
YT,631152000000,1587340800000,1,Arsenic,F,34
PT,631152000000,1587340800000,0,Arsenic,M,32
BL,631152000000,1587340800000,0,Arsenic,F,36
BJ,631152000000,1587340800000,1,Arsenic,M,45
CO,631152000000,1587340800000,0,Arsenic,F,33
PH,631152000000,1587340800000,0,Arsenic,M,33
SB,631152000000,1587340800000,0,Arsenic,F,38
ZW,631152000000,1587340800000,1,Arsenic,M,25
VG,631152000000,1587340800000,0,Arsenic,M,31
MZ,631152000000,1587340800000,0,Arsenic,M,42
IM,631152000000,1587340800000,1,Arsenic,M,36
TL,631152000000,1587340800000,0,Arsenic,F,24
BW,631152000000,1587340800000,0,Arsenic,M,42
TF,631152000000,1587340800000,0,Arsenic,M,31
CN,631152000000,1587340800000,0,Arsenic,M,39
ID,631152000000,1587340800000,1,Arsenic,F,45
NL,631152000000,1587340800000,0,Arsenic,F,45
AO,631152000000,1587340800000,0,Arsenic,M,32
GU,631152000000,1587340800000,0,Arsenic,M,32
ZW,631152000000,1587340800000,1,Arsenic,F,25
PK,631152000000,1587340800000,1,Arsenic,F,42
LC,631152000000,1587340800000,0,Arsenic,M,36
CD,631152000000,1587340800000,0,Arsenic,M,39
UA,631152000000,1587340800000,0,Arsenic,M,34
ET,631152000000,1587340800000,0,Arsenic,M,34
JM,631152000000,1587340800000,0,Arsenic,M,29
NC,631152000000,1587340800000,0,Arsenic,M,33
SB,631152000000,1587340800000,1,Arsenic,F,38
SC,631152000000,1587340800000,0,Arsenic,M,24
KH,631152000000,1587340800000,0,Arsenic,F,37
GM,631152000000,1587340800000,1,Arsenic,F,27
TW,631152000000,1587340800000,0,Arsenic,M,37
MG,631152000000,1587340800000,0,Arsenic,M,19
MC,631152000000,1587340800000,0,Arsenic,F,40
HT,631152000000,1587340800000,0,Arsenic,F,39
AU,631152000000,1587340800000,0,Arsenic,F,37
ET,631152000000,1587340800000,0,Arsenic,M,34
AL,631152000000,1587340800000,0,Arsenic,M,29
SE,631152000000,1587340800000,0,Arsenic,M,32
SN,631152000000,1587340800000,0,Arsenic,F,34
AN,631152000000,1587340800000,0,Arsenic,F,53
LS,631152000000,1587340800000,0,Arsenic,M,30
BT,631152000000,1587340800000,1,Arsenic,F,35
GR,631152000000,1587340800000,0,Arsenic,M,35
GY,631152000000,1587340800000,0,Arsenic,M,40
BT,631152000000,1587340800000,1,Arsenic,M,35
IT,631152000000,1587340800000,0,Arsenic,F,34
BY,631152000000,1587340800000,0,Arsenic,F,28
SJ,631152000000,1587340800000,0,Arsenic,M,28
HK,631152000000,1587340800000,0,Arsenic,M,29
TZ,631152000000,1587340800000,0,Arsenic,F,38
KI,631152000000,1587340800000,0,Arsenic,F,39
NI,631152000000,1587340800000,0,Arsenic,M,26
CM,631152000000,1587340800000,0,Arsenic,M,29
SS,631152000000,1587340800000,1,Arsenic,F,29
LB,631152000000,1587340800000,1,Arsenic,F,39
KW,631152000000,1587340800000,1,Arsenic,M,26
MV,631152000000,1587340800000,0,Arsenic,F,29
SB,631152000000,1587340800000,0,Arsenic,M,38
PF,631152000000,1587340800000,1,Arsenic,F,36
TF,631152000000,1587340800000,1,Arsenic,M,31
WF,631152000000,1587340800000,0,Arsenic,M,31
IN,631152000000,1587340800000,0,Arsenic,M,39
GT,631152000000,1587340800000,0,Arsenic,F,33
IR,631152000000,1587340800000,0,Arsenic,F,34
IS,631152000000,1587340800000,0,Arsenic,F,26
PG,631152000000,1587340800000,0,Arsenic,M,29
HN,631152000000,1587340800000,1,Arsenic,F,33
AQ,631152000000,1587340800000,0,Arsenic,M,31
FR,631152000000,1587340800000,1,Arsenic,F,36
GN,631152000000,1587340800000,0,Arsenic,F,41
PR,631152000000,1587340800000,1,Arsenic,M,37
GD,631152000000,1587340800000,0,Arsenic,M,29
CM,631152000000,1587340800000,0,Arsenic,M,29
PL,631152000000,1587340800000,0,Arsenic,F,32
LA,631152000000,1587340800000,0,Arsenic,M,42
GY,631152000000,1587340800000,0,Arsenic,M,40
TG,631152000000,1587340800000,0,Arsenic,F,33
CG,631152000000,1587340800000,1,Arsenic,M,37
ID,631152000000,1587340800000,0,Arsenic,F,45
GL,631152000000,1587340800000,0,Arsenic,F,41
MZ,631152000000,1587340800000,0,Arsenic,F,42
ER,631152000000,1587340800000,0,Arsenic,M,44
QA,631152000000,1587340800000,0,Arsenic,F,37
GT,631152000000,1587340800000,0,Arsenic,F,33
BI,631152000000,1587340800000,0,Arsenic,F,40
